preseason_shawl v0 0 games, 0 moves, e=1.000, loss: nan,  , 50.0% elo% vs. , avg. reward: nan, nan sec/game, 0.0 min. total, 302.3 MB
preseason_shawl v13 1065 games, 1122490 moves, e=0.010, loss: 9.3, -, 8.5% elo% vs. random_no_suicide, avg. reward: -3.693, 3.042 sec/game, 39.6 min. total, 572.1 MB
preseason_shawl v13 1066 games, 1123747 moves, e=0.010, loss: 9.6, -, 8.4% elo% vs. random_no_suicide, avg. reward: -3.708, 3.041 sec/game, 39.6 min. total, 571.7 MB
preseason_shawl v13 1067 games, 1125242 moves, e=0.010, loss: 9.9, -, 8.3% elo% vs. random_no_suicide, avg. reward: -3.707, 3.052 sec/game, 39.7 min. total, 573.3 MB
preseason_shawl v13 1068 games, 1126884 moves, e=0.010, loss: 9.2, -, 8.1% elo% vs. random_no_suicide, avg. reward: -3.696, 3.089 sec/game, 39.7 min. total, 574.1 MB
preseason_shawl v13 1069 games, 1128568 moves, e=0.010, loss: 8.9, -, 8.0% elo% vs. random_no_suicide, avg. reward: -3.687, 3.120 sec/game, 39.8 min. total, 574.2 MB
preseason_shawl v13 1070 games, 1130132 moves, e=0.010, loss: 9.0, -, 7.9% elo% vs. random_no_suicide, avg. reward: -3.675, 3.153 sec/game, 39.9 min. total, 574.1 MB
preseason_shawl v13 1071 games, 1131290 moves, e=0.010, loss: 8.7, -, 7.8% elo% vs. random_no_suicide, avg. reward: -3.682, 3.133 sec/game, 39.9 min. total, 574.2 MB
preseason_shawl v13 1072 games, 1132830 moves, e=0.010, loss: 8.5, -, 7.7% elo% vs. random_no_suicide, avg. reward: -3.673, 3.165 sec/game, 40.0 min. total, 574.5 MB
preseason_shawl v13 1073 games, 1134091 moves, e=0.010, loss: 8.3, -, 7.6% elo% vs. random_no_suicide, avg. reward: -3.682, 3.139 sec/game, 40.0 min. total, 574.6 MB
preseason_shawl v13 1074 games, 1135382 moves, e=0.010, loss: 8.7, -, 7.5% elo% vs. random_no_suicide, avg. reward: -3.691, 3.106 sec/game, 40.1 min. total, 576.1 MB
preseason_shawl v13 1075 games, 1136670 moves, e=0.010, loss: 8.9, -, 7.4% elo% vs. random_no_suicide, avg. reward: -3.718, 3.076 sec/game, 40.1 min. total, 576.7 MB
preseason_shawl v13 1076 games, 1137934 moves, e=0.010, loss: 9.4, -, 7.3% elo% vs. random_no_suicide, avg. reward: -3.728, 3.025 sec/game, 40.2 min. total, 577.6 MB
preseason_shawl v13 1077 games, 1139372 moves, e=0.010, loss: 9.5, -, 7.2% elo% vs. random_no_suicide, avg. reward: -3.722, 3.005 sec/game, 40.2 min. total, 577.7 MB
preseason_shawl v13 1078 games, 1140705 moves, e=0.010, loss: 9.4, -, 7.2% elo% vs. random_no_suicide, avg. reward: -3.729, 2.945 sec/game, 40.3 min. total, 577.2 MB
preseason_shawl v13 1079 games, 1142340 moves, e=0.010, loss: 8.8, -, 7.1% elo% vs. random_no_suicide, avg. reward: -3.717, 2.979 sec/game, 40.3 min. total, 577.5 MB
preseason_shawl v13 1080 games, 1144087 moves, e=0.010, loss: 8.5, -, 7.0% elo% vs. random_no_suicide, avg. reward: -3.711, 3.028 sec/game, 40.4 min. total, 577.6 MB
preseason_shawl v13 1081 games, 1145506 moves, e=0.010, loss: 8.7, -, 6.9% elo% vs. random_no_suicide, avg. reward: -3.716, 3.019 sec/game, 40.4 min. total, 578.4 MB
preseason_shawl v13 1082 games, 1147143 moves, e=0.010, loss: 8.6, -, 6.8% elo% vs. random_no_suicide, avg. reward: -3.711, 3.042 sec/game, 40.5 min. total, 580.0 MB
preseason_shawl v13 1083 games, 1148479 moves, e=0.010, loss: 8.0, -, 6.7% elo% vs. random_no_suicide, avg. reward: -3.721, 3.049 sec/game, 40.5 min. total, 580.3 MB
preseason_shawl v13 1084 games, 1149919 moves, e=0.010, loss: 7.5, -, 6.7% elo% vs. random_no_suicide, avg. reward: -3.722, 3.070 sec/game, 40.6 min. total, 580.7 MB
preseason_shawl v13 1085 games, 1151245 moves, e=0.010, loss: 7.5, -, 6.6% elo% vs. random_no_suicide, avg. reward: -3.722, 3.082 sec/game, 40.6 min. total, 580.7 MB
preseason_shawl v13 1086 games, 1152592 moves, e=0.010, loss: 7.5, -, 6.5% elo% vs. random_no_suicide, avg. reward: -3.725, 3.085 sec/game, 40.7 min. total, 580.3 MB
preseason_shawl v13 1087 games, 1153886 moves, e=0.010, loss: 7.7, -, 6.4% elo% vs. random_no_suicide, avg. reward: -3.736, 3.085 sec/game, 40.7 min. total, 581.1 MB
preseason_shawl v13 1088 games, 1155263 moves, e=0.010, loss: 7.6, -, 6.4% elo% vs. random_no_suicide, avg. reward: -3.746, 3.084 sec/game, 40.8 min. total, 581.8 MB
preseason_shawl v13 1089 games, 1156668 moves, e=0.010, loss: 7.9, -, 6.3% elo% vs. random_no_suicide, avg. reward: -3.735, 3.061 sec/game, 40.8 min. total, 581.6 MB
preseason_shawl v13 1090 games, 1158084 moves, e=0.010, loss: 8.0, -, 6.2% elo% vs. random_no_suicide, avg. reward: -3.724, 3.017 sec/game, 40.9 min. total, 583.7 MB
preseason_shawl v13 1091 games, 1159445 moves, e=0.010, loss: 8.2, -, 6.2% elo% vs. random_no_suicide, avg. reward: -3.711, 3.039 sec/game, 40.9 min. total, 584.5 MB
preseason_shawl v13 1092 games, 1160902 moves, e=0.010, loss: 7.8, -, 6.1% elo% vs. random_no_suicide, avg. reward: -3.717, 3.009 sec/game, 41.0 min. total, 585.1 MB
preseason_shawl v13 1093 games, 1162236 moves, e=0.010, loss: 7.6, -, 6.0% elo% vs. random_no_suicide, avg. reward: -3.715, 3.011 sec/game, 41.0 min. total, 585.2 MB
preseason_shawl v13 1094 games, 1163673 moves, e=0.010, loss: 7.7, -, 6.0% elo% vs. random_no_suicide, avg. reward: -3.714, 3.020 sec/game, 41.1 min. total, 585.1 MB
preseason_shawl v13 1095 games, 1165031 moves, e=0.010, loss: 7.4, -, 5.9% elo% vs. random_no_suicide, avg. reward: -3.729, 3.009 sec/game, 41.1 min. total, 585.3 MB
preseason_shawl v13 1096 games, 1166376 moves, e=0.010, loss: 7.7, -, 5.8% elo% vs. random_no_suicide, avg. reward: -3.731, 2.999 sec/game, 41.2 min. total, 586.1 MB
preseason_shawl v13 1097 games, 1167810 moves, e=0.010, loss: 7.6, -, 5.8% elo% vs. random_no_suicide, avg. reward: -3.735, 3.001 sec/game, 41.2 min. total, 586.2 MB
preseason_shawl v13 1098 games, 1169180 moves, e=0.010, loss: 7.7, -, 5.7% elo% vs. random_no_suicide, avg. reward: -3.734, 3.005 sec/game, 41.3 min. total, 587.5 MB
preseason_shawl v13 1099 games, 1170558 moves, e=0.010, loss: 7.3, -, 5.7% elo% vs. random_no_suicide, avg. reward: -3.727, 2.955 sec/game, 41.3 min. total, 587.7 MB
preseason_shawl v13 1100 games, 1171860 moves, e=0.010, loss: 7.1, -, 5.6% elo% vs. random_no_suicide, avg. reward: -3.731, 2.930 sec/game, 41.4 min. total, 587.5 MB
preseason_shawl v14 1101 games, 1173156 moves, e=0.010, loss: 7.2, -, 47.7% elo% vs. random_no_suicide, avg. reward: -3.743, 2.945 sec/game, 41.4 min. total, 587.7 MB
preseason_shawl v14 1102 games, 1174402 moves, e=0.010, loss: 7.3, -, 45.5% elo% vs. random_no_suicide, avg. reward: -3.751, 2.930 sec/game, 41.5 min. total, 587.5 MB
preseason_shawl v14 1103 games, 1175798 moves, e=0.010, loss: 7.7, -, 43.4% elo% vs. random_no_suicide, avg. reward: -3.750, 2.938 sec/game, 41.5 min. total, 587.5 MB
preseason_shawl v14 1104 games, 1177451 moves, e=0.010, loss: 8.1, -, 41.5% elo% vs. random_no_suicide, avg. reward: -3.741, 2.965 sec/game, 41.6 min. total, 588.1 MB
preseason_shawl v14 1105 games, 1179000 moves, e=0.010, loss: 8.1, -, 39.6% elo% vs. random_no_suicide, avg. reward: -3.752, 2.989 sec/game, 41.6 min. total, 588.5 MB
preseason_shawl v14 1106 games, 1180566 moves, e=0.010, loss: 7.9, -, 37.9% elo% vs. random_no_suicide, avg. reward: -3.749, 3.031 sec/game, 41.7 min. total, 590.2 MB
preseason_shawl v14 1107 games, 1182137 moves, e=0.010, loss: 7.6, -, 36.3% elo% vs. random_no_suicide, avg. reward: -3.741, 3.059 sec/game, 41.7 min. total, 590.6 MB
preseason_shawl v14 1108 games, 1183576 moves, e=0.010, loss: 7.1, -, 34.8% elo% vs. random_no_suicide, avg. reward: -3.730, 3.038 sec/game, 41.8 min. total, 590.8 MB
preseason_shawl v14 1109 games, 1184957 moves, e=0.010, loss: 6.9, -, 33.3% elo% vs. random_no_suicide, avg. reward: -3.732, 3.040 sec/game, 41.8 min. total, 590.5 MB
preseason_shawl v14 1110 games, 1186314 moves, e=0.010, loss: 6.8, -, 32.0% elo% vs. random_no_suicide, avg. reward: -3.731, 3.051 sec/game, 41.9 min. total, 590.5 MB
preseason_shawl v14 1111 games, 1187677 moves, e=0.010, loss: 7.0, -, 30.7% elo% vs. random_no_suicide, avg. reward: -3.725, 3.045 sec/game, 41.9 min. total, 591.6 MB
preseason_shawl v14 1112 games, 1189047 moves, e=0.010, loss: 7.2, -, 29.5% elo% vs. random_no_suicide, avg. reward: -3.728, 3.043 sec/game, 42.0 min. total, 591.7 MB
preseason_shawl v14 1113 games, 1190541 moves, e=0.010, loss: 6.8, -, 28.4% elo% vs. random_no_suicide, avg. reward: -3.733, 3.049 sec/game, 42.0 min. total, 592.1 MB
preseason_shawl v14 1114 games, 1191966 moves, e=0.010, loss: 7.0, -, 27.3% elo% vs. random_no_suicide, avg. reward: -3.736, 3.033 sec/game, 42.1 min. total, 594.5 MB
preseason_shawl v14 1115 games, 1193338 moves, e=0.010, loss: 7.0, -, 26.4% elo% vs. random_no_suicide, avg. reward: -3.747, 3.034 sec/game, 42.1 min. total, 594.1 MB
preseason_shawl v14 1116 games, 1194799 moves, e=0.010, loss: 7.0, -, 25.4% elo% vs. random_no_suicide, avg. reward: -3.750, 3.042 sec/game, 42.2 min. total, 593.8 MB
preseason_shawl v14 1117 games, 1196401 moves, e=0.010, loss: 7.2, -, 24.5% elo% vs. random_no_suicide, avg. reward: -3.756, 3.054 sec/game, 42.2 min. total, 594.4 MB
preseason_shawl v14 1118 games, 1198103 moves, e=0.010, loss: 7.2, -, 23.7% elo% vs. random_no_suicide, avg. reward: -3.737, 3.115 sec/game, 42.3 min. total, 593.9 MB
preseason_shawl v14 1119 games, 1200337 moves, e=0.010, loss: 7.1, -, 22.9% elo% vs. random_no_suicide, avg. reward: -3.721, 3.221 sec/game, 42.4 min. total, 594.9 MB
preseason_shawl v14 1120 games, 1201397 moves, e=0.010, loss: 7.2, -, 22.2% elo% vs. random_no_suicide, avg. reward: -3.744, 3.190 sec/game, 42.4 min. total, 594.9 MB
preseason_shawl v14 1121 games, 1203018 moves, e=0.010, loss: 7.4, -, 21.5% elo% vs. random_no_suicide, avg. reward: -3.740, 3.215 sec/game, 42.5 min. total, 595.8 MB
preseason_shawl v14 1122 games, 1204891 moves, e=0.010, loss: 7.4, -, 20.8% elo% vs. random_no_suicide, avg. reward: -3.724, 3.283 sec/game, 42.6 min. total, 596.1 MB
preseason_shawl v14 1123 games, 1206605 moves, e=0.010, loss: 6.9, -, 20.2% elo% vs. random_no_suicide, avg. reward: -3.716, 3.321 sec/game, 42.6 min. total, 596.5 MB
preseason_shawl v14 1124 games, 1208242 moves, e=0.010, loss: 6.9, ., 21.1% elo% vs. random_no_suicide, avg. reward: -3.714, 3.329 sec/game, 42.7 min. total, 596.5 MB
preseason_shawl v14 1125 games, 1210243 moves, e=0.010, loss: 7.0, -, 20.5% elo% vs. random_no_suicide, avg. reward: -3.701, 3.357 sec/game, 42.7 min. total, 596.7 MB
preseason_shawl v14 1126 games, 1212451 moves, e=0.010, loss: 6.3, -, 19.9% elo% vs. random_no_suicide, avg. reward: -3.683, 3.387 sec/game, 42.8 min. total, 596.9 MB
preseason_shawl v14 1127 games, 1213976 moves, e=0.010, loss: 6.4, -, 19.3% elo% vs. random_no_suicide, avg. reward: -3.691, 3.365 sec/game, 42.9 min. total, 598.7 MB
preseason_shawl v14 1128 games, 1215758 moves, e=0.010, loss: 6.8, ., 20.2% elo% vs. random_no_suicide, avg. reward: -3.678, 3.393 sec/game, 42.9 min. total, 598.3 MB
preseason_shawl v14 1129 games, 1217476 moves, e=0.010, loss: 6.9, -, 19.6% elo% vs. random_no_suicide, avg. reward: -3.670, 3.411 sec/game, 43.0 min. total, 599.3 MB
preseason_shawl v14 1130 games, 1219044 moves, e=0.010, loss: 7.0, -, 19.0% elo% vs. random_no_suicide, avg. reward: -3.667, 3.426 sec/game, 43.0 min. total, 600.0 MB
preseason_shawl v14 1131 games, 1220664 moves, e=0.010, loss: 7.4, -, 18.5% elo% vs. random_no_suicide, avg. reward: -3.652, 3.445 sec/game, 43.1 min. total, 600.1 MB
preseason_shawl v14 1132 games, 1222225 moves, e=0.010, loss: 7.8, -, 18.0% elo% vs. random_no_suicide, avg. reward: -3.650, 3.457 sec/game, 43.1 min. total, 600.8 MB
preseason_shawl v14 1133 games, 1223475 moves, e=0.010, loss: 7.9, -, 17.5% elo% vs. random_no_suicide, avg. reward: -3.660, 3.433 sec/game, 43.2 min. total, 600.7 MB
preseason_shawl v14 1134 games, 1224759 moves, e=0.010, loss: 8.0, -, 17.0% elo% vs. random_no_suicide, avg. reward: -3.669, 3.424 sec/game, 43.2 min. total, 600.5 MB
preseason_shawl v14 1135 games, 1225991 moves, e=0.010, loss: 7.9, -, 16.6% elo% vs. random_no_suicide, avg. reward: -3.672, 3.429 sec/game, 43.3 min. total, 600.9 MB
preseason_shawl v14 1136 games, 1227243 moves, e=0.010, loss: 8.0, -, 16.2% elo% vs. random_no_suicide, avg. reward: -3.674, 3.410 sec/game, 43.3 min. total, 602.0 MB
preseason_shawl v14 1137 games, 1228517 moves, e=0.010, loss: 8.1, -, 15.8% elo% vs. random_no_suicide, avg. reward: -3.694, 3.397 sec/game, 43.4 min. total, 602.0 MB
preseason_shawl v14 1138 games, 1229820 moves, e=0.010, loss: 8.5, -, 15.4% elo% vs. random_no_suicide, avg. reward: -3.693, 3.352 sec/game, 43.4 min. total, 601.7 MB
preseason_shawl v14 1139 games, 1231238 moves, e=0.010, loss: 8.4, -, 15.0% elo% vs. random_no_suicide, avg. reward: -3.695, 3.292 sec/game, 43.5 min. total, 602.7 MB
preseason_shawl v14 1140 games, 1232630 moves, e=0.010, loss: 8.3, -, 14.7% elo% vs. random_no_suicide, avg. reward: -3.678, 3.305 sec/game, 43.5 min. total, 602.3 MB
preseason_shawl v14 1141 games, 1233995 moves, e=0.010, loss: 7.8, -, 14.3% elo% vs. random_no_suicide, avg. reward: -3.676, 3.261 sec/game, 43.6 min. total, 603.0 MB
preseason_shawl v14 1142 games, 1235421 moves, e=0.010, loss: 7.7, -, 14.0% elo% vs. random_no_suicide, avg. reward: -3.682, 3.190 sec/game, 43.6 min. total, 605.1 MB
preseason_shawl v14 1143 games, 1236798 moves, e=0.010, loss: 7.3, -, 13.7% elo% vs. random_no_suicide, avg. reward: -3.683, 3.174 sec/game, 43.7 min. total, 604.8 MB
preseason_shawl v14 1144 games, 1238215 moves, e=0.010, loss: 7.4, -, 13.4% elo% vs. random_no_suicide, avg. reward: -3.680, 3.139 sec/game, 43.7 min. total, 604.3 MB
preseason_shawl v14 1145 games, 1239625 moves, e=0.010, loss: 7.4, -, 13.1% elo% vs. random_no_suicide, avg. reward: -3.676, 3.102 sec/game, 43.8 min. total, 604.9 MB
preseason_shawl v14 1146 games, 1241082 moves, e=0.010, loss: 7.4, -, 12.9% elo% vs. random_no_suicide, avg. reward: -3.667, 3.066 sec/game, 43.8 min. total, 605.5 MB
preseason_shawl v14 1147 games, 1242524 moves, e=0.010, loss: 7.1, -, 12.6% elo% vs. random_no_suicide, avg. reward: -3.655, 3.063 sec/game, 43.9 min. total, 604.9 MB
preseason_shawl v14 1148 games, 1243882 moves, e=0.010, loss: 7.0, -, 12.3% elo% vs. random_no_suicide, avg. reward: -3.650, 3.024 sec/game, 43.9 min. total, 605.6 MB
preseason_shawl v14 1149 games, 1245371 moves, e=0.010, loss: 6.5, -, 12.1% elo% vs. random_no_suicide, avg. reward: -3.635, 3.014 sec/game, 44.0 min. total, 606.4 MB
preseason_shawl v14 1150 games, 1246807 moves, e=0.010, loss: 6.7, -, 11.9% elo% vs. random_no_suicide, avg. reward: -3.631, 2.988 sec/game, 44.0 min. total, 606.7 MB
preseason_shawl v14 1151 games, 1248174 moves, e=0.010, loss: 6.6, -, 11.6% elo% vs. random_no_suicide, avg. reward: -3.631, 2.965 sec/game, 44.1 min. total, 607.2 MB
preseason_shawl v14 1152 games, 1249531 moves, e=0.010, loss: 6.4, -, 11.4% elo% vs. random_no_suicide, avg. reward: -3.624, 2.944 sec/game, 44.1 min. total, 607.2 MB
preseason_shawl v14 1153 games, 1250854 moves, e=0.010, loss: 7.0, -, 11.2% elo% vs. random_no_suicide, avg. reward: -3.631, 2.977 sec/game, 44.2 min. total, 607.8 MB
preseason_shawl v14 1154 games, 1252227 moves, e=0.010, loss: 7.1, -, 11.0% elo% vs. random_no_suicide, avg. reward: -3.638, 3.033 sec/game, 44.2 min. total, 607.7 MB
preseason_shawl v14 1155 games, 1253618 moves, e=0.010, loss: 7.2, -, 10.8% elo% vs. random_no_suicide, avg. reward: -3.641, 3.031 sec/game, 44.3 min. total, 608.1 MB
preseason_shawl v14 1156 games, 1255071 moves, e=0.010, loss: 6.8, -, 10.6% elo% vs. random_no_suicide, avg. reward: -3.644, 3.065 sec/game, 44.3 min. total, 608.9 MB
preseason_shawl v14 1157 games, 1256496 moves, e=0.010, loss: 6.8, -, 10.4% elo% vs. random_no_suicide, avg. reward: -3.641, 3.079 sec/game, 44.4 min. total, 608.5 MB
preseason_shawl v14 1158 games, 1258006 moves, e=0.010, loss: 7.0, -, 10.3% elo% vs. random_no_suicide, avg. reward: -3.646, 3.080 sec/game, 44.4 min. total, 610.2 MB
preseason_shawl v14 1159 games, 1259524 moves, e=0.010, loss: 6.8, -, 10.1% elo% vs. random_no_suicide, avg. reward: -3.642, 3.056 sec/game, 44.5 min. total, 610.2 MB
preseason_shawl v14 1160 games, 1261038 moves, e=0.010, loss: 6.7, -, 9.9% elo% vs. random_no_suicide, avg. reward: -3.632, 3.071 sec/game, 44.5 min. total, 610.6 MB
preseason_shawl v14 1161 games, 1262517 moves, e=0.010, loss: 6.3, -, 9.8% elo% vs. random_no_suicide, avg. reward: -3.629, 3.085 sec/game, 44.6 min. total, 610.4 MB
preseason_shawl v14 1162 games, 1264033 moves, e=0.010, loss: 6.6, -, 9.6% elo% vs. random_no_suicide, avg. reward: -3.622, 3.095 sec/game, 44.6 min. total, 610.6 MB
preseason_shawl v14 1163 games, 1265662 moves, e=0.010, loss: 6.4, -, 9.4% elo% vs. random_no_suicide, avg. reward: -3.603, 3.089 sec/game, 44.7 min. total, 611.7 MB
preseason_shawl v14 1164 games, 1267288 moves, e=0.010, loss: 6.5, -, 9.3% elo% vs. random_no_suicide, avg. reward: -3.591, 3.117 sec/game, 44.8 min. total, 612.7 MB
preseason_shawl v14 1165 games, 1268794 moves, e=0.010, loss: 6.6, -, 9.2% elo% vs. random_no_suicide, avg. reward: -3.578, 3.124 sec/game, 44.8 min. total, 614.4 MB
preseason_shawl v14 1166 games, 1270239 moves, e=0.010, loss: 7.1, -, 9.0% elo% vs. random_no_suicide, avg. reward: -3.566, 3.111 sec/game, 44.9 min. total, 614.2 MB
preseason_shawl v14 1167 games, 1271776 moves, e=0.010, loss: 6.8, -, 8.9% elo% vs. random_no_suicide, avg. reward: -3.567, 3.120 sec/game, 44.9 min. total, 614.2 MB
preseason_shawl v14 1168 games, 1273182 moves, e=0.010, loss: 6.7, -, 8.7% elo% vs. random_no_suicide, avg. reward: -3.577, 3.144 sec/game, 45.0 min. total, 615.1 MB
preseason_shawl v14 1169 games, 1274455 moves, e=0.010, loss: 7.1, -, 8.6% elo% vs. random_no_suicide, avg. reward: -3.594, 3.116 sec/game, 45.0 min. total, 615.1 MB
preseason_shawl v14 1170 games, 1275867 moves, e=0.010, loss: 7.4, -, 8.5% elo% vs. random_no_suicide, avg. reward: -3.598, 3.121 sec/game, 45.1 min. total, 614.4 MB
preseason_shawl v14 1171 games, 1277141 moves, e=0.010, loss: 8.0, -, 8.4% elo% vs. random_no_suicide, avg. reward: -3.588, 3.123 sec/game, 45.1 min. total, 615.4 MB
preseason_shawl v14 1172 games, 1278593 moves, e=0.010, loss: 8.1, -, 8.3% elo% vs. random_no_suicide, avg. reward: -3.589, 3.140 sec/game, 45.2 min. total, 616.7 MB
preseason_shawl v14 1173 games, 1280255 moves, e=0.010, loss: 8.1, -, 8.1% elo% vs. random_no_suicide, avg. reward: -3.573, 3.132 sec/game, 45.2 min. total, 617.1 MB
preseason_shawl v14 1174 games, 1281503 moves, e=0.010, loss: 7.9, -, 8.0% elo% vs. random_no_suicide, avg. reward: -3.574, 3.073 sec/game, 45.3 min. total, 617.1 MB
preseason_shawl v14 1175 games, 1282842 moves, e=0.010, loss: 8.1, -, 7.9% elo% vs. random_no_suicide, avg. reward: -3.564, 3.087 sec/game, 45.3 min. total, 617.2 MB
preseason_shawl v14 1176 games, 1284373 moves, e=0.010, loss: 8.2, -, 7.8% elo% vs. random_no_suicide, avg. reward: -3.552, 3.076 sec/game, 45.4 min. total, 617.7 MB
preseason_shawl v14 1177 games, 1286003 moves, e=0.010, loss: 8.0, -, 7.7% elo% vs. random_no_suicide, avg. reward: -3.544, 3.077 sec/game, 45.4 min. total, 617.3 MB
preseason_shawl v14 1178 games, 1287468 moves, e=0.010, loss: 7.9, -, 7.6% elo% vs. random_no_suicide, avg. reward: -3.532, 3.069 sec/game, 45.5 min. total, 618.3 MB
preseason_shawl v14 1179 games, 1289041 moves, e=0.010, loss: 7.3, -, 7.5% elo% vs. random_no_suicide, avg. reward: -3.533, 3.073 sec/game, 45.5 min. total, 620.1 MB
preseason_shawl v14 1180 games, 1290527 moves, e=0.010, loss: 7.6, -, 7.4% elo% vs. random_no_suicide, avg. reward: -3.537, 3.076 sec/game, 45.6 min. total, 620.1 MB
preseason_shawl v14 1181 games, 1291846 moves, e=0.010, loss: 7.0, -, 7.3% elo% vs. random_no_suicide, avg. reward: -3.537, 3.118 sec/game, 45.6 min. total, 620.0 MB
preseason_shawl v14 1182 games, 1293190 moves, e=0.010, loss: 7.3, -, 7.2% elo% vs. random_no_suicide, avg. reward: -3.545, 3.097 sec/game, 45.7 min. total, 619.8 MB
preseason_shawl v14 1183 games, 1294873 moves, e=0.010, loss: 7.2, -, 7.1% elo% vs. random_no_suicide, avg. reward: -3.524, 3.096 sec/game, 45.7 min. total, 620.1 MB
preseason_shawl v14 1184 games, 1296275 moves, e=0.010, loss: 7.2, -, 7.1% elo% vs. random_no_suicide, avg. reward: -3.522, 3.060 sec/game, 45.8 min. total, 620.0 MB
preseason_shawl v14 1185 games, 1297816 moves, e=0.010, loss: 7.4, -, 7.0% elo% vs. random_no_suicide, avg. reward: -3.513, 3.048 sec/game, 45.8 min. total, 620.5 MB
preseason_shawl v14 1186 games, 1299271 moves, e=0.010, loss: 7.9, -, 6.9% elo% vs. random_no_suicide, avg. reward: -3.513, 11.066 sec/game, 48.6 min. total, 600.3 MB
preseason_shawl v14 1187 games, 1300771 moves, e=0.010, loss: 7.4, -, 6.8% elo% vs. random_no_suicide, avg. reward: -3.502, 11.060 sec/game, 48.6 min. total, 601.2 MB
preseason_shawl v14 1188 games, 1302373 moves, e=0.010, loss: 7.9, -, 6.7% elo% vs. random_no_suicide, avg. reward: -3.494, 11.048 sec/game, 48.7 min. total, 601.1 MB
preseason_shawl v14 1189 games, 1304099 moves, e=0.010, loss: 7.4, -, 6.7% elo% vs. random_no_suicide, avg. reward: -3.487, 12.661 sec/game, 49.2 min. total, 601.5 MB
preseason_shawl v14 1190 games, 1305441 moves, e=0.010, loss: 7.6, -, 6.6% elo% vs. random_no_suicide, avg. reward: -3.493, 12.748 sec/game, 49.3 min. total, 562.5 MB
