marrow_each v0 0 games, 0 moves, e=1.000, loss: nan,  , 50.0% elo% vs. , avg. reward: nan, nan sec/game, 0.0 min. total, 319.3 MB
marrow_each v18 3518 games, 8479797 moves, e=0.010, loss: 1664898156898.7, -, 0.2% elo% vs. v16, avg. reward: -1.621, 7.497 sec/game, 438.4 min. total, 1342.0 MB
marrow_each v18 3519 games, 8482118 moves, e=0.010, loss: 1747950552254.6, -, 0.2% elo% vs. v16, avg. reward: -1.618, 7.468 sec/game, 438.5 min. total, 1340.5 MB
marrow_each v18 3520 games, 8484421 moves, e=0.010, loss: 1771758637394.7, -, 0.2% elo% vs. v16, avg. reward: -1.621, 7.476 sec/game, 438.6 min. total, 1244.9 MB
marrow_each v18 3521 games, 8486766 moves, e=0.010, loss: 1838267462575.5, -, 0.2% elo% vs. v16, avg. reward: -1.620, 7.461 sec/game, 438.8 min. total, 1243.6 MB
marrow_each v18 3522 games, 8489191 moves, e=0.010, loss: 1838896005456.9, -, 0.2% elo% vs. v16, avg. reward: -1.621, 7.484 sec/game, 438.9 min. total, 1244.0 MB
marrow_each v18 3523 games, 8491433 moves, e=0.010, loss: 1886905111977.9, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.465 sec/game, 439.0 min. total, 1242.6 MB
marrow_each v18 3524 games, 8493821 moves, e=0.010, loss: 1858946782511.7, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.458 sec/game, 439.1 min. total, 1247.8 MB
marrow_each v18 3525 games, 8496176 moves, e=0.010, loss: 1856266710172.5, -, 0.2% elo% vs. v16, avg. reward: -1.619, 7.514 sec/game, 439.3 min. total, 1245.0 MB
marrow_each v18 3526 games, 8498573 moves, e=0.010, loss: 1869880403445.3, -, 0.2% elo% vs. v16, avg. reward: -1.617, 7.525 sec/game, 439.4 min. total, 1247.6 MB
marrow_each v18 3527 games, 8501061 moves, e=0.010, loss: 1837766292621.8, -, 0.2% elo% vs. v16, avg. reward: -1.618, 7.544 sec/game, 439.5 min. total, 1247.5 MB
marrow_each v18 3528 games, 8503386 moves, e=0.010, loss: 1823927847528.0, -, 0.2% elo% vs. v16, avg. reward: -1.619, 7.541 sec/game, 439.6 min. total, 1247.1 MB
marrow_each v18 3529 games, 8505814 moves, e=0.010, loss: 1848031607218.9, -, 0.2% elo% vs. v16, avg. reward: -1.620, 7.561 sec/game, 439.7 min. total, 1248.9 MB
marrow_each v18 3530 games, 8508049 moves, e=0.010, loss: 1875827137525.5, -, 0.2% elo% vs. v16, avg. reward: -1.622, 7.555 sec/game, 439.9 min. total, 1251.2 MB
marrow_each v18 3531 games, 8510368 moves, e=0.010, loss: 1843560435237.2, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.542 sec/game, 440.0 min. total, 1250.9 MB
marrow_each v18 3532 games, 8512626 moves, e=0.010, loss: 1962295820639.0, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.488 sec/game, 440.1 min. total, 1251.2 MB
marrow_each v18 3533 games, 8514923 moves, e=0.010, loss: 2024671389337.7, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.447 sec/game, 440.2 min. total, 1252.3 MB
marrow_each v18 3534 games, 8517216 moves, e=0.010, loss: 2024247316094.6, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.428 sec/game, 440.3 min. total, 1251.9 MB
marrow_each v18 3535 games, 8519545 moves, e=0.010, loss: 2034438737443.0, -, 0.2% elo% vs. v16, avg. reward: -1.626, 7.398 sec/game, 440.5 min. total, 1255.3 MB
marrow_each v18 3536 games, 8521946 moves, e=0.010, loss: 2022583004405.6, -, 0.2% elo% vs. v16, avg. reward: -1.625, 7.395 sec/game, 440.6 min. total, 1256.2 MB
marrow_each v18 3537 games, 8524382 moves, e=0.010, loss: 2054414373239.3, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.433 sec/game, 440.7 min. total, 1255.7 MB
marrow_each v18 3538 games, 8526644 moves, e=0.010, loss: 1949321148658.5, -, 0.2% elo% vs. v16, avg. reward: -1.627, 7.378 sec/game, 440.8 min. total, 1254.8 MB
marrow_each v18 3539 games, 8529081 moves, e=0.010, loss: 1940084347153.0, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.395 sec/game, 441.0 min. total, 1259.0 MB
marrow_each v18 3540 games, 8531470 moves, e=0.010, loss: 1884514092701.9, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.385 sec/game, 441.1 min. total, 1257.5 MB
marrow_each v18 3541 games, 8533860 moves, e=0.010, loss: 1795074182152.6, -, 0.2% elo% vs. v16, avg. reward: -1.620, 7.400 sec/game, 441.2 min. total, 1257.6 MB
marrow_each v18 3542 games, 8536405 moves, e=0.010, loss: 1854281355791.5, -, 0.2% elo% vs. v16, avg. reward: -1.616, 7.415 sec/game, 441.4 min. total, 1259.0 MB
marrow_each v18 3543 games, 8539092 moves, e=0.010, loss: 1753492853586.5, -, 0.2% elo% vs. v16, avg. reward: -1.615, 7.461 sec/game, 441.5 min. total, 1262.6 MB
marrow_each v18 3544 games, 8541743 moves, e=0.010, loss: 1738597436078.8, -, 0.2% elo% vs. v16, avg. reward: -1.611, 7.537 sec/game, 441.6 min. total, 1263.4 MB
marrow_each v18 3545 games, 8544171 moves, e=0.010, loss: 1688094645074.9, -, 0.2% elo% vs. v16, avg. reward: -1.610, 7.515 sec/game, 441.8 min. total, 1263.6 MB
marrow_each v18 3546 games, 8546782 moves, e=0.010, loss: 1666659650420.8, -, 0.2% elo% vs. v16, avg. reward: -1.609, 7.523 sec/game, 441.9 min. total, 1267.4 MB
marrow_each v18 3547 games, 8549247 moves, e=0.010, loss: 1626420052731.8, -, 0.2% elo% vs. v16, avg. reward: -1.607, 7.538 sec/game, 442.0 min. total, 1250.6 MB
marrow_each v18 3548 games, 8551698 moves, e=0.010, loss: 1656180919572.7, -, 0.2% elo% vs. v16, avg. reward: -1.606, 7.571 sec/game, 442.1 min. total, 1250.2 MB
marrow_each v18 3549 games, 8554107 moves, e=0.010, loss: 1650221072265.6, -, 0.2% elo% vs. v16, avg. reward: -1.604, 7.553 sec/game, 442.3 min. total, 1252.2 MB
marrow_each v18 3550 games, 8556401 moves, e=0.010, loss: 1699057776616.8, -, 0.2% elo% vs. v16, avg. reward: -1.604, 7.545 sec/game, 442.4 min. total, 1252.0 MB
marrow_each v18 3551 games, 8558796 moves, e=0.010, loss: 1786964383549.7, -, 0.2% elo% vs. v16, avg. reward: -1.604, 7.567 sec/game, 442.5 min. total, 1251.7 MB
marrow_each v18 3552 games, 8561134 moves, e=0.010, loss: 1890133900139.7, -, 0.2% elo% vs. v16, avg. reward: -1.604, 7.591 sec/game, 442.6 min. total, 1251.1 MB
marrow_each v18 3553 games, 8563507 moves, e=0.010, loss: 1868749813113.1, -, 0.2% elo% vs. v16, avg. reward: -1.605, 7.612 sec/game, 442.8 min. total, 1253.2 MB
marrow_each v18 3554 games, 8565879 moves, e=0.010, loss: 1887140246534.8, -, 0.2% elo% vs. v16, avg. reward: -1.606, 7.619 sec/game, 442.9 min. total, 1250.6 MB
marrow_each v18 3555 games, 8568145 moves, e=0.010, loss: 2025027540053.8, -, 0.2% elo% vs. v16, avg. reward: -1.608, 7.619 sec/game, 443.0 min. total, 1250.4 MB
marrow_each v18 3556 games, 8570429 moves, e=0.010, loss: 2044908044460.9, -, 0.2% elo% vs. v16, avg. reward: -1.607, 7.601 sec/game, 443.1 min. total, 1189.9 MB
marrow_each v18 3557 games, 8572680 moves, e=0.010, loss: 2181251322700.5, -, 0.2% elo% vs. v16, avg. reward: -1.609, 7.555 sec/game, 443.2 min. total, 1192.3 MB
marrow_each v18 3558 games, 8575049 moves, e=0.010, loss: 2220649533176.3, -, 0.2% elo% vs. v16, avg. reward: -1.608, 7.585 sec/game, 443.4 min. total, 1190.3 MB
marrow_each v18 3559 games, 8577483 moves, e=0.010, loss: 2203689515131.7, -, 0.2% elo% vs. v16, avg. reward: -1.608, 7.630 sec/game, 443.5 min. total, 1191.1 MB
marrow_each v18 3560 games, 8579975 moves, e=0.010, loss: 2070729835914.6, -, 0.2% elo% vs. v16, avg. reward: -1.606, 7.669 sec/game, 443.7 min. total, 1162.8 MB
marrow_each v18 3561 games, 8582387 moves, e=0.010, loss: 1989160957704.4, -, 0.2% elo% vs. v16, avg. reward: -1.605, 7.665 sec/game, 443.8 min. total, 1163.8 MB
marrow_each v18 3562 games, 8584652 moves, e=0.010, loss: 2034462403959.6, -, 0.2% elo% vs. v16, avg. reward: -1.611, 7.626 sec/game, 443.9 min. total, 1166.3 MB
marrow_each v18 3563 games, 8586930 moves, e=0.010, loss: 2060239766267.3, -, 0.2% elo% vs. v16, avg. reward: -1.613, 7.591 sec/game, 444.0 min. total, 1165.3 MB
marrow_each v18 3564 games, 8589314 moves, e=0.010, loss: 2057211752792.5, -, 0.2% elo% vs. v16, avg. reward: -1.619, 7.526 sec/game, 444.1 min. total, 1166.3 MB
marrow_each v18 3565 games, 8591623 moves, e=0.010, loss: 2111117317981.1, -, 0.2% elo% vs. v16, avg. reward: -1.620, 7.528 sec/game, 444.3 min. total, 1167.0 MB
marrow_each v18 3566 games, 8594067 moves, e=0.010, loss: 2279341535730.2, -, 0.2% elo% vs. v16, avg. reward: -1.621, 7.526 sec/game, 444.4 min. total, 1169.9 MB
marrow_each v18 3567 games, 8596470 moves, e=0.010, loss: 2235586958221.0, -, 0.2% elo% vs. v16, avg. reward: -1.621, 7.490 sec/game, 444.5 min. total, 1171.2 MB
marrow_each v18 3568 games, 8598672 moves, e=0.010, loss: 2279507341243.0, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.453 sec/game, 444.6 min. total, 1170.8 MB
marrow_each v18 3569 games, 8600920 moves, e=0.010, loss: 2494733406267.3, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.445 sec/game, 444.7 min. total, 1169.0 MB
marrow_each v18 3570 games, 8603137 moves, e=0.010, loss: 2458300111666.7, -, 0.2% elo% vs. v16, avg. reward: -1.627, 7.450 sec/game, 444.9 min. total, 1168.0 MB
marrow_each v18 3571 games, 8605399 moves, e=0.010, loss: 2444358212950.8, -, 0.2% elo% vs. v16, avg. reward: -1.628, 7.410 sec/game, 445.0 min. total, 1166.4 MB
marrow_each v18 3572 games, 8607876 moves, e=0.010, loss: 2505195777264.8, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.430 sec/game, 445.1 min. total, 1169.5 MB
marrow_each v18 3573 games, 8610245 moves, e=0.010, loss: 2395970396205.2, -, 0.2% elo% vs. v16, avg. reward: -1.626, 7.422 sec/game, 445.2 min. total, 1172.8 MB
marrow_each v18 3574 games, 8612619 moves, e=0.010, loss: 2332767591654.8, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.430 sec/game, 445.4 min. total, 1171.5 MB
marrow_each v18 3575 games, 8615113 moves, e=0.010, loss: 2236181334546.7, -, 0.2% elo% vs. v16, avg. reward: -1.622, 7.446 sec/game, 445.5 min. total, 1174.5 MB
marrow_each v18 3576 games, 8617610 moves, e=0.010, loss: 2186917131636.4, -, 0.2% elo% vs. v16, avg. reward: -1.622, 7.471 sec/game, 445.6 min. total, 1174.1 MB
marrow_each v18 3577 games, 8620149 moves, e=0.010, loss: 2113415384166.7, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.492 sec/game, 445.7 min. total, 1175.1 MB
marrow_each v18 3578 games, 8622696 moves, e=0.010, loss: 2054659275670.1, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.513 sec/game, 445.9 min. total, 1175.4 MB
marrow_each v18 3579 games, 8625181 moves, e=0.010, loss: 2111420299586.2, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.479 sec/game, 446.0 min. total, 1177.5 MB
marrow_each v18 3580 games, 8627641 moves, e=0.010, loss: 2172160774407.2, -, 0.2% elo% vs. v16, avg. reward: -1.625, 7.482 sec/game, 446.1 min. total, 1178.0 MB
marrow_each v18 3581 games, 8629897 moves, e=0.010, loss: 2264214903596.0, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.467 sec/game, 446.3 min. total, 1177.1 MB
marrow_each v18 3582 games, 8632240 moves, e=0.010, loss: 2313905068919.6, -, 0.2% elo% vs. v16, avg. reward: -1.626, 7.471 sec/game, 446.4 min. total, 1177.4 MB
marrow_each v18 3583 games, 8634412 moves, e=0.010, loss: 2456211429704.3, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.433 sec/game, 446.5 min. total, 1177.6 MB
marrow_each v18 3584 games, 8636528 moves, e=0.010, loss: 2579512139151.5, -, 0.2% elo% vs. v16, avg. reward: -1.631, 7.407 sec/game, 446.6 min. total, 1175.1 MB
marrow_each v18 3585 games, 8638951 moves, e=0.010, loss: 2661340307261.6, -, 0.2% elo% vs. v16, avg. reward: -1.634, 7.410 sec/game, 446.7 min. total, 1175.9 MB
marrow_each v18 3586 games, 8641213 moves, e=0.010, loss: 2789879199701.2, -, 0.2% elo% vs. v16, avg. reward: -1.634, 7.378 sec/game, 446.9 min. total, 1176.3 MB
marrow_each v18 3587 games, 8643384 moves, e=0.010, loss: 2804223770149.3, -, 0.2% elo% vs. v16, avg. reward: -1.634, 7.380 sec/game, 447.0 min. total, 1142.1 MB
marrow_each v18 3588 games, 8645709 moves, e=0.010, loss: 2790417603667.0, -, 0.2% elo% vs. v16, avg. reward: -1.635, 7.388 sec/game, 447.1 min. total, 1144.1 MB
marrow_each v18 3589 games, 8648105 moves, e=0.010, loss: 2782569948408.1, -, 0.2% elo% vs. v16, avg. reward: -1.632, 7.413 sec/game, 447.2 min. total, 1141.2 MB
marrow_each v18 3590 games, 8650489 moves, e=0.010, loss: 2708594414783.3, -, 0.2% elo% vs. v16, avg. reward: -1.630, 7.410 sec/game, 447.3 min. total, 1144.3 MB
marrow_each v18 3591 games, 8652913 moves, e=0.010, loss: 2513009286658.3, -, 0.2% elo% vs. v16, avg. reward: -1.628, 7.457 sec/game, 447.5 min. total, 1146.5 MB
marrow_each v18 3592 games, 8655440 moves, e=0.010, loss: 2421610583420.3, -, 0.2% elo% vs. v16, avg. reward: -1.627, 7.467 sec/game, 447.6 min. total, 1146.5 MB
marrow_each v18 3593 games, 8657846 moves, e=0.010, loss: 2505364740060.4, -, 0.2% elo% vs. v16, avg. reward: -1.625, 7.477 sec/game, 447.7 min. total, 1148.7 MB
marrow_each v18 3594 games, 8660412 moves, e=0.010, loss: 2443948761790.5, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.520 sec/game, 447.9 min. total, 1149.1 MB
marrow_each v18 3595 games, 8662777 moves, e=0.010, loss: 2511992064198.0, -, 0.2% elo% vs. v16, avg. reward: -1.626, 7.511 sec/game, 448.0 min. total, 1149.3 MB
marrow_each v18 3596 games, 8665214 moves, e=0.010, loss: 2452483683943.4, -, 0.2% elo% vs. v16, avg. reward: -1.626, 7.509 sec/game, 448.1 min. total, 1151.5 MB
marrow_each v18 3597 games, 8667565 moves, e=0.010, loss: 2392075813804.4, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.498 sec/game, 448.2 min. total, 1152.7 MB
marrow_each v18 3598 games, 8669935 moves, e=0.010, loss: 2336777045706.6, -, 0.2% elo% vs. v16, avg. reward: -1.631, 7.473 sec/game, 448.4 min. total, 1157.6 MB
marrow_each v18 3599 games, 8672298 moves, e=0.010, loss: 2430520193487.0, -, 0.2% elo% vs. v16, avg. reward: -1.630, 7.458 sec/game, 448.5 min. total, 1156.1 MB
marrow_each v18 3600 games, 8674576 moves, e=0.010, loss: 2541276143225.8, -, 0.2% elo% vs. v16, avg. reward: -1.628, 7.397 sec/game, 448.6 min. total, 1154.7 MB
marrow_each v18 3601 games, 8677011 moves, e=0.010, loss: 2556749654040.8, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.417 sec/game, 448.7 min. total, 1155.7 MB
marrow_each v18 3602 games, 8679429 moves, e=0.010, loss: 2518837683426.8, -, 0.2% elo% vs. v16, avg. reward: -1.631, 7.438 sec/game, 448.9 min. total, 1157.3 MB
marrow_each v18 3603 games, 8681824 moves, e=0.010, loss: 2585027261732.3, -, 0.2% elo% vs. v16, avg. reward: -1.632, 7.475 sec/game, 449.0 min. total, 1158.0 MB
marrow_each v18 3604 games, 8684195 moves, e=0.010, loss: 2582337953179.6, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.501 sec/game, 449.1 min. total, 1158.6 MB
marrow_each v18 3605 games, 8686746 moves, e=0.010, loss: 2649378707404.6, -, 0.2% elo% vs. v16, avg. reward: -1.626, 7.528 sec/game, 449.2 min. total, 1159.1 MB
marrow_each v18 3606 games, 8689273 moves, e=0.010, loss: 2661022569162.9, -, 0.2% elo% vs. v16, avg. reward: -1.625, 7.544 sec/game, 449.4 min. total, 1161.3 MB
marrow_each v18 3607 games, 8691776 moves, e=0.010, loss: 2715115219671.8, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.584 sec/game, 449.5 min. total, 1163.4 MB
marrow_each v18 3608 games, 8694208 moves, e=0.010, loss: 2649075100971.2, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.602 sec/game, 449.6 min. total, 1162.3 MB
marrow_each v18 3609 games, 8696692 moves, e=0.010, loss: 2638649265565.3, -, 0.2% elo% vs. v16, avg. reward: -1.626, 7.611 sec/game, 449.8 min. total, 1163.2 MB
marrow_each v18 3610 games, 8699013 moves, e=0.010, loss: 2619478625755.6, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.622 sec/game, 449.9 min. total, 1163.8 MB
marrow_each v18 3611 games, 8701467 moves, e=0.010, loss: 2620712503414.5, -, 0.2% elo% vs. v16, avg. reward: -1.630, 7.612 sec/game, 450.0 min. total, 1164.0 MB
marrow_each v18 3612 games, 8703900 moves, e=0.010, loss: 2617837435432.0, -, 0.2% elo% vs. v16, avg. reward: -1.631, 7.586 sec/game, 450.1 min. total, 1164.1 MB
marrow_each v18 3613 games, 8706450 moves, e=0.010, loss: 2510357438829.6, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.625 sec/game, 450.3 min. total, 1154.0 MB
marrow_each v18 3614 games, 8708993 moves, e=0.010, loss: 2402191756204.2, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.607 sec/game, 450.4 min. total, 1154.8 MB
marrow_each v18 3615 games, 8711461 moves, e=0.010, loss: 2436540186294.0, -, 0.2% elo% vs. v16, avg. reward: -1.628, 7.616 sec/game, 450.5 min. total, 1154.6 MB
marrow_each v18 3616 games, 8713774 moves, e=0.010, loss: 2460936420454.6, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.602 sec/game, 450.6 min. total, 1154.2 MB
marrow_each v18 3617 games, 8716195 moves, e=0.010, loss: 2414283247721.8, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.599 sec/game, 450.8 min. total, 1156.3 MB
marrow_each v18 3618 games, 8718606 moves, e=0.010, loss: 2498869941433.7, -, 0.2% elo% vs. v16, avg. reward: -1.628, 7.596 sec/game, 450.9 min. total, 1155.0 MB
marrow_each v18 3619 games, 8720842 moves, e=0.010, loss: 2452618067189.1, -, 0.2% elo% vs. v16, avg. reward: -1.628, 7.565 sec/game, 451.0 min. total, 1156.7 MB
marrow_each v18 3620 games, 8723366 moves, e=0.010, loss: 2430036292345.9, -, 0.2% elo% vs. v16, avg. reward: -1.625, 7.615 sec/game, 451.1 min. total, 1157.3 MB
marrow_each v18 3621 games, 8725828 moves, e=0.010, loss: 2555198874558.7, -, 0.2% elo% vs. v16, avg. reward: -1.625, 7.619 sec/game, 451.3 min. total, 1157.8 MB
marrow_each v18 3622 games, 8728036 moves, e=0.010, loss: 2568583739277.3, -, 0.2% elo% vs. v16, avg. reward: -1.630, 7.583 sec/game, 451.4 min. total, 1155.7 MB
marrow_each v18 3623 games, 8730407 moves, e=0.010, loss: 2675773928322.2, -, 0.2% elo% vs. v16, avg. reward: -1.628, 7.603 sec/game, 451.5 min. total, 1157.5 MB
marrow_each v18 3624 games, 8732910 moves, e=0.010, loss: 2619065058449.6, -, 0.2% elo% vs. v16, avg. reward: -1.625, 7.612 sec/game, 451.6 min. total, 1158.4 MB
marrow_each v18 3625 games, 8735346 moves, e=0.010, loss: 2576040474247.1, -, 0.2% elo% vs. v16, avg. reward: -1.627, 7.580 sec/game, 451.8 min. total, 1159.6 MB
marrow_each v18 3626 games, 8737776 moves, e=0.010, loss: 2525711206997.1, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.578 sec/game, 451.9 min. total, 1161.4 MB
marrow_each v18 3627 games, 8740260 moves, e=0.010, loss: 2584357875833.7, -, 0.2% elo% vs. v16, avg. reward: -1.629, 7.600 sec/game, 452.0 min. total, 1162.3 MB
marrow_each v18 3628 games, 8742716 moves, e=0.010, loss: 2634636432226.7, -, 0.2% elo% vs. v16, avg. reward: -1.626, 7.597 sec/game, 452.2 min. total, 1164.8 MB
marrow_each v18 3629 games, 8745156 moves, e=0.010, loss: 2625731528393.3, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.588 sec/game, 452.3 min. total, 1164.7 MB
marrow_each v18 3630 games, 8747623 moves, e=0.010, loss: 2671175865729.7, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.611 sec/game, 452.4 min. total, 1165.6 MB
marrow_each v18 3631 games, 8750143 moves, e=0.010, loss: 2569994724296.1, -, 0.2% elo% vs. v16, avg. reward: -1.621, 7.629 sec/game, 452.5 min. total, 1167.8 MB
marrow_each v18 3632 games, 8752655 moves, e=0.010, loss: 2508470768283.5, -, 0.2% elo% vs. v16, avg. reward: -1.620, 7.653 sec/game, 452.7 min. total, 1168.0 MB
marrow_each v18 3633 games, 8755099 moves, e=0.010, loss: 2616948123478.7, -, 0.2% elo% vs. v16, avg. reward: -1.617, 7.617 sec/game, 452.8 min. total, 1166.0 MB
marrow_each v18 3634 games, 8757525 moves, e=0.010, loss: 2653668821285.8, -, 0.2% elo% vs. v16, avg. reward: -1.617, 7.598 sec/game, 452.9 min. total, 1150.9 MB
marrow_each v18 3635 games, 8759935 moves, e=0.010, loss: 2583640091837.7, -, 0.2% elo% vs. v16, avg. reward: -1.614, 7.583 sec/game, 453.1 min. total, 1152.2 MB
marrow_each v18 3636 games, 8762331 moves, e=0.010, loss: 2599809051734.9, -, 0.2% elo% vs. v16, avg. reward: -1.613, 7.584 sec/game, 453.2 min. total, 1153.0 MB
marrow_each v18 3637 games, 8764591 moves, e=0.010, loss: 2694688405689.1, -, 0.2% elo% vs. v16, avg. reward: -1.616, 7.587 sec/game, 453.3 min. total, 1150.9 MB
marrow_each v18 3638 games, 8766904 moves, e=0.010, loss: 2710688003845.5, -, 0.2% elo% vs. v16, avg. reward: -1.616, 7.571 sec/game, 453.4 min. total, 1153.0 MB
marrow_each v18 3639 games, 8769257 moves, e=0.010, loss: 2817252092131.7, -, 0.2% elo% vs. v16, avg. reward: -1.619, 7.588 sec/game, 453.5 min. total, 1151.2 MB
marrow_each v18 3640 games, 8771576 moves, e=0.010, loss: 2905518235496.2, -, 0.2% elo% vs. v16, avg. reward: -1.620, 7.536 sec/game, 453.7 min. total, 1151.5 MB
marrow_each v18 3641 games, 8773910 moves, e=0.010, loss: 2935637754056.2, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.544 sec/game, 453.8 min. total, 1151.6 MB
marrow_each v18 3642 games, 8776198 moves, e=0.010, loss: 2952135013873.7, -, 0.2% elo% vs. v16, avg. reward: -1.624, 7.552 sec/game, 453.9 min. total, 1155.6 MB
marrow_each v18 3643 games, 8778527 moves, e=0.010, loss: 2986085094823.2, -, 0.2% elo% vs. v16, avg. reward: -1.626, 7.522 sec/game, 454.0 min. total, 1155.9 MB
marrow_each v18 3644 games, 8781031 moves, e=0.010, loss: 2748432900669.7, -, 0.2% elo% vs. v16, avg. reward: -1.625, 7.528 sec/game, 454.2 min. total, 1154.6 MB
marrow_each v18 3645 games, 8783498 moves, e=0.010, loss: 2781044183569.3, -, 0.2% elo% vs. v16, avg. reward: -1.623, 7.547 sec/game, 454.3 min. total, 1156.5 MB
marrow_each v18 3646 games, 8785974 moves, e=0.010, loss: 2714962453150.0, -, 0.2% elo% vs. v16, avg. reward: -1.622, 7.548 sec/game, 454.4 min. total, 1158.2 MB
marrow_each v18 3647 games, 8788424 moves, e=0.010, loss: 2701002031830.9, -, 0.2% elo% vs. v16, avg. reward: -1.621, 7.504 sec/game, 454.5 min. total, 1158.3 MB
